image_id,labels,transcriptions
1118,1,She Unna 4 Varshama Dhan Da Therium. Aana Enga Appa 24 Varshama Ena Valathu Padika Vechu Ena Nalla Pathukitaaru
9,0,When she says Bus eritu call panren and didnt call. she might be Actually She siar தந174 /[1477 LEVEL MEMES = = VE;^ LEVEL
1020,1,mt Make up poduven CAAZI GIRL I வட #bestie Ana
341,0,Sanjay Krishna mir Uாes auC Hol got rcauy for Thala 5 retirement speech Ho it endeu!ll
1499,0,ஒரு பெண் ஆண்மகனால் பலமுறை மனதளவில் காயம் அடைந்து விட்டால் அவன் மனம் மாறி அன்பு காட்டி நெருங்கி வந்தாலும் நிச்சயமாக அவனை புறக்கணித்து விடுவாள் TS kavithaigal ஓர் பிறகு
926,0,gospparithabangall புது படம் ரிலீஸ் ஆனா உடனே யூடுப்ல ரீவ்யு பாத்துட்டு தியேட்டர் போனவன் இல்ல டா VIKI MEMES டாப் 10 மூவிஸ் புது வரவுல எதா ஒரு சீன பாத்துட்டு படம் பாத்த மாறி சீன போட்டுட்டு எப்ப டா சன் படத்த போடுவான்னு காத்து கிடந்த 90ஸ் கிட்ஸ் டா டிவில
979,0,Appa Dei Konja neram TV ah off panra Pavaam evlo neram tan rest eh illama odikitu irukum .!! trendingmemes *TV TRENDING !EMES Cha enna manusan ya.!!
1501,0,சேரி மா Sa என்னங்க கடைக்குப் போய் பிரியாணி வாங்கிட்டு வாங்க மதியம் பையனா திட்டிடேன்
359,0,Muthu Kutti 3m Travelling with my friends In car *In stand up call* Me : iam working on that ticket will complete it today #muthumc *me frnds *my
1263,0,அம்மிகல் ஆட்டுக்கல்ல பயன்படுத்த மாட்டாங்களாம் ஊர்க் கிழவி பிரசவம் மட்டும் நார்மல் டெலிவரி ஆகுனுமாம் Download Dailyhunt on Play Store
262,0,My mind is outta nowhere at 12.30 am in a loop mode: Naan ready dhan varava annen naan erangi varava seendaadhappa tovv to to tovv tototovvv Me: மட LEVEI MEMES = = VE*^ LEVFL
742,0,Vetri Mra Just now Manager . nalaiku oru task Iruku you should come to Office early. Me : naalaiku Naa Sick Leave hu..!!! varataahhhh..!! mc m& IIUINR PIJII veriwra
238,0,Muthu Kutti Just now *Got escalation from client* Manager Task ah mudikkama enna ma pannitu irundha Doodie Reels panitu irundhen sir. #muthumc
1178,1,In Maamiyaar Veedu Dads Little Princess இன்னைக்கு சாப்பிட என்ன செய்ய போற அதெல்லாம் சொல்றதுக்கு இல்லை செஞ்சுட்டு பேர் வைக்கணும் தான்
1061,1,என்னடி Call பன்னினா Busy ன்னு வருது #She- customer care Call பன்னினேன்டா ~எது Whtsapp la யா that ஈDWA மண்டைல ருக்கிற டைய மறந்திட்டனேடா க்கு girl கொண்
315,0,Adhan evlo prechana varudhu la breakup panikalam la LFVEL I Myfrnd Romba Dhooram vandhuttom full ah mudichutu dhan return varanum LEVEL [WF$ = = =
1107,1,உங்க பொண்ணுக்கு 30 லட்ச ரூபாய் செலவு பண்ணி கல்யாணம்பண்ணீங்களே .0 1 பொண்ணு எப்படி இருக்கா? அவ நல்லாத்தான் இருக்கா . மாப்பிள்ளைதான் '50 லட்ச ரூபாய் தர்றேன் மாமா என்னைக் காப்பாத்துங்கனு கெஞ்சறான்
1423,1,Aah dei un aal breakup pannita nu solli feelingla irupanu partha enna ipdi seiriye da ^:^0 Woja Ssh. medhuva vitu edu da poruki aaah hmmm WojaSFor Memes Un aalu pona ena adhaan un bestie irukenla da En lovera vida ne dhan da nalla seira aah vegama adi da un aala nenachi enna sei da Srar Wemes
1303,1,friend dei enna da engamma va short film nadika kooptutu ipdi ukkara vechu shoot panitu iruka friend amma Me kathaiku yetha mari than da shoot panitu iruken friend Appadi enna da kathai;title enna ?
583,0,Muthu Kutti m Me : vaa briyani saapuda Roomate : ippova?? Me ipotha Roomate aie ipo neram enna aaguthu theriuma #muthumc *me *roomate pola
458,0,Muthu Kutti m Hair cut 1 side cutting Mutta 1 side omlette Luv Tside #muthumc MUTHU NG
410,0,*Opponent King Vera_ level memes Naaa Kannadi Maari la
907,0,9os KIDS WWEMEMORIES PHAIASII SUFUUHE  7~7 #!5mesl அண்டர்டேக்கருக்கு கெயன் மூஞ்சில ரெண்டு ஏழு ஆசிட் பேரும் ஐ ஊத்திடாங்க. அண்ணண் தம்பிங்க இவங்க யிர்
965,0,பக்கத்து வீடல ஒரு சின்ன பையன் இருந்துட்டா போதுமே இன்டடி8 *நான் Fa பuர~ 11EAIBS உடனே கடைக்கு போய்ட்டு வா பால் வாங்க போய்ட்டு வானு வ்தருவிங்களே
1174,1,Me : பேசிட்டு இருக்கும் அம்மா வந்தாங்கனு கால் கட்பண்ணிட் உ ஏதும் கோவம் இல்லையே.! She சே சே.. இப்போ கோவப்பட போறேன் இத அப்புறம் ஏதாவது சண்டைக்கு பூஸ் பண்ணலாம்னு Note பண்ணி வச்சிப்பேன் ! 1( 79 0 போது டேனு னக்கு நான் ஏன்
1471,1,அங்க ஏதோ விட்டுட்டுவந்த கடைல ஏதும் ல்லைங்க உங்க மாதிரி இருக்கு HANDBAG PURSE இல்ல LIPSTICKAH அதுக்கெல்லாம் உயிர் இல்ல ஏங்க கிளி ஏதும் வளக்குறீங்களா நான் விட்டுவந்ததுக்கு உயிர்இருக்கு அத விட்டுட்டு போய்டீங்களா மககு கூ மக்கு கூ
189,0,Muthu Kutti Just now After leaving office 0 TL -~ can you connect now regarding a critical issue? Romba dhooram poiten #muthumc mt
651,0,Muthu Kutti m Night aana thukkamae vara matainguthu doss anna #muthumc NUTHONG
1083,0,Ammu Kutty online 5:14 PM Yen sogama irukka babe 5:14 PM Enga appa amma enakku niraiya senjurukangada 5:15 PM Aana avungalukku naa onnumay senjathu illa 5:15 PM விரைவில் விபூதி என்பதை போதிதர்மர்  ணர்கிறார் L
1725,0,நேர்மையான ஆணுக்கு Romantic ah பேச வராது !! நேர்மையான பொண்ணுக்கு பொய்யா நடிக்க வராது. எதையாவது சொல்லுவோம்
1760,0,"சுதந்திரம் வார்த்தையில் கூட ஆண்களுக்கு சுதந்திரம் இல்லை. KG MEIES RG LIEIES AUTAYS EEHAFPU சுதா இந்திரா""ன்னு பொண் ங்க பேருதான் இருக்கு. ங்கற"
29,0,After the blockbuster Thiruchitrambalam director MithranRJawahar to direct Madhavan next
326,0,Dharshan Just now She : Feel free to talk ra Morning aai poniya #dharshanmc @t
1333,1,MBBabyna venahelppanava? 5 WieOnnuveam mootbunga ahepodhum on Faizz
1249,1,SETI LrI dailghunt Google Play அந்த. காலம் ந்த. காலம் அது வசந்த அது வசந்த&கோ காலம் காலம்
1223,0,TAMILYLELUW TAMILYIEECON சாப்பிடும் போது TAWILWDIEOW IH1IHICEO பாக்காதீங்க சாப்பாடு டேஸ்ட்டே தெரியாதுண +96 JIIIILJOIC )COI சாப்பாடு டேஸட்டா ருந்தா நான் ஏண்டி;T#WL}0ILHL I8W = TH/LILUN T8MILLEI PLYUELDW T#MILWUILEEW டிவி பாக்குறேன் . THMILNLILEUN IAIILAUICELUI THMILWILECU IAMILULECU TAIMILYUICECUI TAMILVOI(ECOM ITamilvoicecom டிவி
1190,1,நாளையதீர்ப்பு (1992) 2022 மீமாண்டி
339,0,Muthu Kutti 3d Me : Inthanga ma mama ungata pesanuma Amma enna da phone ah speaker la avanga pesurathu onumae kekala ithaya 3Ok kuduthu vanguna Me : neenga phone ah cut panitingha ma speaker button mela iruku #muthumc pote
885,0,- Giving Biscuit to friend wantedly during interval in school He : Enmela avlo pasama macha Me : Ama Macha (Le me who giving keela vilundha biscuit) IEரஅS I= 0: me Google Ply
1071,1,மனைவியாக எதிர்பார்ப்பது கைபுள்ள ஆனால் மனைவியாக வந்து சேர்ந்தது ~_டட
1425,1,Irhuku +han da unkuda movie ku vara marrenu sonnen GLNA GILMA *besrie veliya edra pothum Kaiya
1307,1,heyyy nanthan night urinji oru sottu vidama eduthu viten la aprm enna chinna akka periya akka iva kuda vanthu excersise pandran nu solli;enga engayo kai vechu thadavitu iruka
174,0,Dregs Romba naal kalichu short film Ia Indha maari concept pudhusa nallarukku
1481,0,// அடிய.. என்ன மரியாதை படத்துக்கு குறையுது.. போலாமா.. படத்து பேரே 1Wp அடிய.. memes தாண்டி என் வெண்ண மவளே... ^00  vuடcooo rom/5iட oli
503,0,"Muthu Kutti Am Bus a tha family oda vanthu iruken seat maari ukkarungha nu torcher panuvingha nu paartha Theatre la kooda athayae solluringalae da #muthumc _5vE"""
261,0,Oru alavuku mela nammaku sleeping kedaiyadhu & dharshan _ Overthinking dhan LEVEL MEME$ = VE^ LEVEL
1534,0,Eanthajob ah irunthalum girls Ku talent iruntha atha accept Pani chance kodukanum IHIIIL} IIEIE uuRLp Totally Bqualrights for men and women
855,0,அடேய்! அட்வைஸ் பண்ணா ஒழுங்கா அட்வைஸ் பண்ணுங்கடா கைபள்ள அது என்னடா எல்லா அட்வைஸ்சையும் பண்ணி முடிச்சிட்டு அப்பரம் உன் மனசுக்கு என்ன தோனுதோ அதை செய்யுனு என்னைய குழப்பிவிட்டுட்டு போறிங்க
1070,1,Mama Ponnu Expectation:- ஈaUWN ஈ1!095 உனக்கு ஏன் மாமா என்ன கட்டிக்கணும்னு தோணல Reality8 Mama Ponnu online .+91ப960>!0~00~-1*#~ hC Hi 06:19 pm Anna please msg pannathinga anna
1506,1,ஏங்கன்னு இந்த அந்த காலத்து பசங்க பொண்ணுங்க எல்லாம் bestie Crush னு சொல்றாங்களே அப்டினா என்ன புரியற மாரி சொல்லு கன்னு LeJends 60s 70s kids மம்ம் அ அதுவந்து மேரேஜ்க்கு அப்புறம் தான் கள்ளக்காதல் என்று சொல்லுவாங்க இது வந்து மேரேஜ்க்கு முன்னாடி உள்ள கள்ள காதல் அந்த மாதிரி சொல்லலாம்
121,0,Dharshan Just now ~Ellam late ah dhan puriyudhu #dharshanmc
1614,0,Teacher Epdimaveetukoponaudane padikka arambichiifyama Made ப D A / 1 rank girl கடிழ் Ponaudanetlaceacher Dனீப irukombotheypadikkaatambichieBeRin
170,0,Enaku irukka ella prechanaikkum dhooo Idhanala dhan E1 My phone L[V MEWE$ = LFVEL
